checked_at_utc,Town,Field,Original URL,OK,Status,Final URL,Soft404,Elapsed ms,Error
2026-01-20T16:24:11.719710+00:00,Weston,Application Form URL,https://www.westonct.gov/home/showpublisheddocument/15257/638900795188300000,False,403,https://www.westonct.gov/home/showpublisheddocument/15257/638900795188300000,False,6847,
2026-01-20T16:24:11.719710+00:00,Westport,Employment Page URL,https://www.westportct.gov/government/departments-a-z/personnel-department/town-employment-opportunities,False,403,https://www.westportct.gov/government/departments-a-z/personnel-department/town-employment-opportunities,False,6982,
2026-01-20T16:24:11.719710+00:00,Westport,Application Form URL,https://www.westportct.gov/home/showpublisheddocument/100418/638702975798870000,False,403,https://www.westportct.gov/home/showpublisheddocument/100418/638702975798870000,False,6677,
2026-01-20T16:24:11.719710+00:00,Wethersfield,Employment Page URL,https://ct-wethersfield.civicplus.com/Jobs.aspx,True,200,https://ct-wethersfield.civicplus.com/Jobs.aspx,False,7472,
2026-01-20T16:24:11.719710+00:00,Wilton,Employment Page URL,https://www.wiltonct.gov/node/36/subscriber-topic/employment-opportunities,False,403,https://www.wiltonct.gov/node/36/subscriber-topic/employment-opportunities,False,6632,
2026-01-20T16:24:11.719710+00:00,Wethersfield,Application Form URL,https://www.wethersfieldct.gov/DocumentCenter/View/1310/Employment-Application?bidId=,True,200,https://www.wethersfieldct.gov/DocumentCenter/View/1310/Employment-Application?bidId=,False,6922,
2026-01-20T16:24:11.719710+00:00,Willington,Employment Page URL,https://www.willingtonct.gov/home/pages/employment,False,404,https://www.willingtonct.gov/home/pages/employment,False,6821,
2026-01-20T16:24:11.719710+00:00,Willington,Application Form URL,https://www.willingtonct.gov/home/files/town-willington-employment-application,False,404,https://www.willingtonct.gov/home/files/town-willington-employment-application,False,6936,
2026-01-20T16:24:11.719710+00:00,Wilton,Application Form URL,https://www.wiltonct.gov/human-resources-department/files/employment-application,False,403,https://www.wiltonct.gov/human-resources-department/files/employment-application,False,6513,
2026-01-20T16:24:11.719710+00:00,Winchester,Application Form URL,https://municipal-documents.s3.amazonaws.com/uploads/winchester-ct/town-manager/documents/applications/68597/Town%20of%20Winchester%20Employment%20Application%202023%20Fillable.pdf,True,200,https://municipal-documents.s3.amazonaws.com/uploads/winchester-ct/town-manager/documents/applications/68597/Town%20of%20Winchester%20Employment%20Application%202023%20Fillable.pdf,False,7330,
2026-01-20T16:24:11.719710+00:00,Windham,Employment Page URL,https://www.windhamct.gov/522/Employment-Opportunities,True,200,https://www.windhamct.gov/522/Employment-Opportunities,False,6949,
2026-01-20T16:24:11.719710+00:00,Windham,Application Form URL,https://www.windhamct.gov/DocumentCenter/View/453,True,200,https://www.windhamct.gov/DocumentCenter/View/453/Town-of-Windham-Employment-Application-2023-PDF?bidId=,False,6329,
2026-01-20T16:24:11.719710+00:00,Winchester,Employment Page URL,https://www.townofwinchester.org/job-openings,False,200,https://www.townofwinchester.org/job-openings,True,8014,
2026-01-20T16:24:11.719710+00:00,Watertown,Application Form URL,https://www.watertownct.org/Employment/Job_Application_7-2020.editablepdf.pdf?t=202506171048240,True,200,https://cms7files.revize.com/watertownct/Employment/Job_Application_7-2020.editablepdf.pdf?t=202506171048240&t=202506171048240,False,14013,
2026-01-20T16:24:11.719710+00:00,Windsor Locks,Employment Page URL,https://windsorlocksct.org/current-job-opportunities/,True,200,https://windsorlocksct.org/current-job-opportunities/,False,6668,
2026-01-20T16:24:11.719710+00:00,Wolcott,Employment Page URL,https://wolcottct.org/Jobs.aspx,True,200,https://wolcottct.org/Jobs.aspx,False,5897,
2026-01-20T16:24:11.719710+00:00,Windsor,Employment Page URL,https://www.windsorct.gov/718/Career-Opportunities,True,200,https://www.windsorct.gov/718/Career-Opportunities,False,6792,
2026-01-20T16:24:11.719710+00:00,Woodbridge,Employment Page URL,https://www.woodbridgect.org/357/Employment,True,200,https://www.woodbridgect.org/357/Employment,False,5686,
2026-01-20T16:24:11.719710+00:00,Woodbury,Application Form URL,https://woodburyct.org/vertical/Sites/%7B59751637-3DF2-41D3-B20A-866E470B1D1D%7D/uploads/Employment_Application_eff_2018_Fillable_Form.pdf,True,200,https://woodburyct.org/vertical/Sites/%7B59751637-3DF2-41D3-B20A-866E470B1D1D%7D/uploads/Employment_Application_eff_2018_Fillable_Form.pdf,False,4210,
2026-01-20T16:24:11.719710+00:00,Windsor Locks,Application Form URL,https://cdn.townweb.com/windsorlocksct.org/wp-content/uploads/2022/11/0097_001.pdf,True,200,https://cdn.townweb.com/windsorlocksct.org/wp-content/uploads/2022/11/0097_001.pdf,False,6308,
2026-01-20T16:24:11.719710+00:00,Woodbury,Employment Page URL,https://woodburyct.org/jobs,True,200,https://woodburyct.org/jobs,False,4477,
2026-01-20T16:24:11.719710+00:00,Wolcott,Application Form URL,https://wolcottct.org/FormCenter/General-Forms-4/Job-Application-57,True,200,https://wolcottct.org/FormCenter/General-Forms-4/Job-Application-57,False,6440,
2026-01-20T16:24:11.719710+00:00,Woodbridge,Application Form URL,https://www.woodbridgect.org/DocumentCenter/View/6294/Employment-Application-wth-Applicants-Certifications-and-Agreements-with-Employment-Info-Authorization-04-23-2024,True,200,https://www.woodbridgect.org/DocumentCenter/View/6294/Employment-Application-wth-Applicants-Certifications-and-Agreements-with-Employment-Info-Authorization-04-23-2024,False,5696,
2026-01-20T16:24:11.719710+00:00,Woodstock,Employment Page URL,https://www.woodstockct.gov/services/employment-volunteer-opportunities,False,403,https://www.woodstockct.gov/services/employment-volunteer-opportunities,False,3548,
2026-01-20T16:24:11.719710+00:00,Woodstock,Application Form URL,https://www.woodstockct.gov/services/employment/files/employment-application,False,403,https://www.woodstockct.gov/services/employment/files/employment-application,False,3549,
